case,group,work_id,direction,method,score,stego,ordinary,exact_recovery,failed_transmission,trace_id,matched_sha256,matched_artifact
HT7-row1-fixed,HT7-row1,e774ee55e29c35ff69d9b8f028199d2eb386c021c8ceb4204ca069670b4e0ef0,text-to-image,fixed,surprisal_bits_mean,4.358979223519152,3.499748734207797,True,False,control-HT7-row1,b80d758721e1be64c3f1f01734a5dbd96b1770caab2de24d2c42e7a11a860c4e,controls/control-HT7-row1/carrier.png
HT7-row1-fixed,HT7-row1,e774ee55e29c35ff69d9b8f028199d2eb386c021c8ceb4204ca069670b4e0ef0,text-to-image,fixed,log_rank_mean,2.5952136758424,2.018801068516053,True,False,control-HT7-row1,b80d758721e1be64c3f1f01734a5dbd96b1770caab2de24d2c42e7a11a860c4e,controls/control-HT7-row1/carrier.png
HT7-row1-gated,HT7-row1,f5c76f5043c1929e1b34667a4f27c35b8b057046eaf7b3b9905bfcc8650b314c,text-to-image,gated,surprisal_bits_mean,3.8718024977681855,3.499748734207797,True,False,control-HT7-row1,b80d758721e1be64c3f1f01734a5dbd96b1770caab2de24d2c42e7a11a860c4e,controls/control-HT7-row1/carrier.png
HT7-row1-gated,HT7-row1,f5c76f5043c1929e1b34667a4f27c35b8b057046eaf7b3b9905bfcc8650b314c,text-to-image,gated,log_rank_mean,2.241199713047653,2.018801068516053,True,False,control-HT7-row1,b80d758721e1be64c3f1f01734a5dbd96b1770caab2de24d2c42e7a11a860c4e,controls/control-HT7-row1/carrier.png
HT7-row1-arithmetic,HT7-row1,6a1f1967335ba90c8ef1510093f1e5dc37d3af4dad9bcb4c99c6a7c24e466c3c,text-to-image,arithmetic,surprisal_bits_mean,4.264966888160069,3.499748734207797,True,False,control-HT7-row1,b80d758721e1be64c3f1f01734a5dbd96b1770caab2de24d2c42e7a11a860c4e,controls/control-HT7-row1/carrier.png
HT7-row1-arithmetic,HT7-row1,6a1f1967335ba90c8ef1510093f1e5dc37d3af4dad9bcb4c99c6a7c24e466c3c,text-to-image,arithmetic,log_rank_mean,2.552545416610638,2.018801068516053,True,False,control-HT7-row1,b80d758721e1be64c3f1f01734a5dbd96b1770caab2de24d2c42e7a11a860c4e,controls/control-HT7-row1/carrier.png
HI8-prompt1-fixed,HI8-prompt1,5b63c42b7e709335aa122df22d46a39cd5859e0e1a77c8528f632bd3ed5ea9fe,image-to-text,fixed,surprisal_bits_mean,5.449373455328777,1.2273758268981216,True,False,control-HI8-prompt1,7112da39e19f14259272a2f24d690f59a4f14a6f75e218ebf3eced07a0d131fa,controls/control-HI8-prompt1/prefix-616.txt
HI8-prompt1-fixed,HI8-prompt1,5b63c42b7e709335aa122df22d46a39cd5859e0e1a77c8528f632bd3ed5ea9fe,image-to-text,fixed,log_rank_mean,2.678163727970403,0.47189718232056427,True,False,control-HI8-prompt1,7112da39e19f14259272a2f24d690f59a4f14a6f75e218ebf3eced07a0d131fa,controls/control-HI8-prompt1/prefix-616.txt
HI8-prompt1-gated,HI8-prompt1,439b4d8ef50c19479a058a4eeded3a3627644e3caf68d2ea522313038024f35a,image-to-text,gated,surprisal_bits_mean,5.18599939677294,1.1686783385086899,True,False,control-HI8-prompt1,92c1c2d63800a4cefbbf2a4bef23ad4a11d79f8c07a08cb42759f09984bb7bdd,controls/control-HI8-prompt1/prefix-669.txt
HI8-prompt1-gated,HI8-prompt1,439b4d8ef50c19479a058a4eeded3a3627644e3caf68d2ea522313038024f35a,image-to-text,gated,log_rank_mean,2.533896356795367,0.44522958043484284,True,False,control-HI8-prompt1,92c1c2d63800a4cefbbf2a4bef23ad4a11d79f8c07a08cb42759f09984bb7bdd,controls/control-HI8-prompt1/prefix-669.txt
HI8-prompt1-arithmetic,HI8-prompt1,9437f463e9e3541602055873fac92d52d362b8f088dd11c9c49ac624f082cdad,image-to-text,arithmetic,surprisal_bits_mean,0.8850546728986401,0.6896887921531162,False,True,control-HI8-prompt1,6faa249312a975c41bc8d3cdabfb118e355d0553107c87ff09f8a6bee1873e65,controls/control-HI8-prompt1/prefix-2048.txt
HI8-prompt1-arithmetic,HI8-prompt1,9437f463e9e3541602055873fac92d52d362b8f088dd11c9c49ac624f082cdad,image-to-text,arithmetic,log_rank_mean,0.31184002397253036,0.245617555242616,False,True,control-HI8-prompt1,6faa249312a975c41bc8d3cdabfb118e355d0553107c87ff09f8a6bee1873e65,controls/control-HI8-prompt1/prefix-2048.txt
HT8-row1-fixed,HT8-row1,99bf0b1d38b64a472f450c62d54f91799e3544cff547d3d268dfa8634f6863a0,text-to-image,fixed,surprisal_bits_mean,4.321580252147945,3.7720438627252686,True,False,control-HT8-row1,3fd7308621e03d117922171d8ddd75ecefa023da594e5af97fb38e1651566e18,controls/control-HT8-row1/carrier.png
HT8-row1-fixed,HT8-row1,99bf0b1d38b64a472f450c62d54f91799e3544cff547d3d268dfa8634f6863a0,text-to-image,fixed,log_rank_mean,2.554902940435569,2.220418117995733,True,False,control-HT8-row1,3fd7308621e03d117922171d8ddd75ecefa023da594e5af97fb38e1651566e18,controls/control-HT8-row1/carrier.png
HT8-row1-gated,HT8-row1,27d5b269e6031c301aed5dd1358cdf8e93e145ba2c5bc525eed25e5d5ff9375e,text-to-image,gated,surprisal_bits_mean,4.0486114163284626,3.7720438627252686,True,False,control-HT8-row1,3fd7308621e03d117922171d8ddd75ecefa023da594e5af97fb38e1651566e18,controls/control-HT8-row1/carrier.png
HT8-row1-gated,HT8-row1,27d5b269e6031c301aed5dd1358cdf8e93e145ba2c5bc525eed25e5d5ff9375e,text-to-image,gated,log_rank_mean,2.333862414366342,2.220418117995733,True,False,control-HT8-row1,3fd7308621e03d117922171d8ddd75ecefa023da594e5af97fb38e1651566e18,controls/control-HT8-row1/carrier.png
HT8-row1-arithmetic,HT8-row1,bb765fed5273d6ac2a42f0158b0ffe299c87a43d30dbdfae13fa9046076c47fa,text-to-image,arithmetic,surprisal_bits_mean,4.036545705372083,3.7720438627252686,True,False,control-HT8-row1,3fd7308621e03d117922171d8ddd75ecefa023da594e5af97fb38e1651566e18,controls/control-HT8-row1/carrier.png
HT8-row1-arithmetic,HT8-row1,bb765fed5273d6ac2a42f0158b0ffe299c87a43d30dbdfae13fa9046076c47fa,text-to-image,arithmetic,log_rank_mean,2.381534662541288,2.220418117995733,True,False,control-HT8-row1,3fd7308621e03d117922171d8ddd75ecefa023da594e5af97fb38e1651566e18,controls/control-HT8-row1/carrier.png
HI9-prompt1-fixed,HI9-prompt1,bacb434735989032a93d029ff21864db1bf75a6a40684a48fb008c6f3f75ace5,image-to-text,fixed,surprisal_bits_mean,5.491200964580005,0.8906674707041469,True,False,control-HI9-prompt1,87d4b9752fb634f72f96b59dee26af84fa7dbdd453446f3b4efbd86070a8bf47,controls/control-HI9-prompt1/prefix-616.txt
HI9-prompt1-fixed,HI9-prompt1,bacb434735989032a93d029ff21864db1bf75a6a40684a48fb008c6f3f75ace5,image-to-text,fixed,log_rank_mean,2.67609251864089,0.3544058737935904,True,False,control-HI9-prompt1,87d4b9752fb634f72f96b59dee26af84fa7dbdd453446f3b4efbd86070a8bf47,controls/control-HI9-prompt1/prefix-616.txt
HI9-prompt1-gated,HI9-prompt1,353271242670f100b3cf58b36f3b27a6fe9987b20d638c43fbcd565857a6c9f2,image-to-text,gated,surprisal_bits_mean,5.245272570138408,0.870877425317142,True,False,control-HI9-prompt1,7aa4a6190256e2de77156904dd1a297e962459249ea20e9d16bc2a7de07ce458,controls/control-HI9-prompt1/prefix-630.txt
HI9-prompt1-gated,HI9-prompt1,353271242670f100b3cf58b36f3b27a6fe9987b20d638c43fbcd565857a6c9f2,image-to-text,gated,log_rank_mean,2.613859399435688,0.3465301877092884,True,False,control-HI9-prompt1,7aa4a6190256e2de77156904dd1a297e962459249ea20e9d16bc2a7de07ce458,controls/control-HI9-prompt1/prefix-630.txt
HI9-prompt1-arithmetic,HI9-prompt1,24a0cd927ed5ad47f86b7d214d24101722408c9a1581671cac2cea09c74e29b6,image-to-text,arithmetic,surprisal_bits_mean,0.8810259208410107,0.39156748264891267,False,True,control-HI9-prompt1,35937c5896d73785e8f297d74ff873e6f5151f4898f3e14003cbf2e90dcde0c3,controls/control-HI9-prompt1/prefix-2048.txt
HI9-prompt1-arithmetic,HI9-prompt1,24a0cd927ed5ad47f86b7d214d24101722408c9a1581671cac2cea09c74e29b6,image-to-text,arithmetic,log_rank_mean,0.3182274447498585,0.14589317640740676,False,True,control-HI9-prompt1,35937c5896d73785e8f297d74ff873e6f5151f4898f3e14003cbf2e90dcde0c3,controls/control-HI9-prompt1/prefix-2048.txt
HT9-row1-fixed,HT9-row1,85e765e40d3f2b7fa956eb8c9b9aa1572baa666456aa4650db216a75d93615e8,text-to-image,fixed,surprisal_bits_mean,4.622866251518536,3.831858260933201,True,False,control-HT9-row1,511eb2c514b65f9a79c402258c7eeb04688394fb0a000ef02494f2afee7832c4,controls/control-HT9-row1/carrier.png
HT9-row1-fixed,HT9-row1,85e765e40d3f2b7fa956eb8c9b9aa1572baa666456aa4650db216a75d93615e8,text-to-image,fixed,log_rank_mean,2.823349060377653,2.265743744697479,True,False,control-HT9-row1,511eb2c514b65f9a79c402258c7eeb04688394fb0a000ef02494f2afee7832c4,controls/control-HT9-row1/carrier.png
HT9-row1-gated,HT9-row1,a56ba1f631565ca84ddcfb93e774e1c8cf0f990fee60fce155a71042b262c315,text-to-image,gated,surprisal_bits_mean,4.26356270637162,3.831858260933201,True,False,control-HT9-row1,511eb2c514b65f9a79c402258c7eeb04688394fb0a000ef02494f2afee7832c4,controls/control-HT9-row1/carrier.png
HT9-row1-gated,HT9-row1,a56ba1f631565ca84ddcfb93e774e1c8cf0f990fee60fce155a71042b262c315,text-to-image,gated,log_rank_mean,2.507905021748712,2.265743744697479,True,False,control-HT9-row1,511eb2c514b65f9a79c402258c7eeb04688394fb0a000ef02494f2afee7832c4,controls/control-HT9-row1/carrier.png
HT9-row1-arithmetic,HT9-row1,9c5988f1f10292e64d0f7f80495d74e23856f0b5668219f652c95ab28df81a1e,text-to-image,arithmetic,surprisal_bits_mean,3.4840815848612015,3.831858260933201,True,False,control-HT9-row1,511eb2c514b65f9a79c402258c7eeb04688394fb0a000ef02494f2afee7832c4,controls/control-HT9-row1/carrier.png
HT9-row1-arithmetic,HT9-row1,9c5988f1f10292e64d0f7f80495d74e23856f0b5668219f652c95ab28df81a1e,text-to-image,arithmetic,log_rank_mean,2.0267021094589244,2.265743744697479,True,False,control-HT9-row1,511eb2c514b65f9a79c402258c7eeb04688394fb0a000ef02494f2afee7832c4,controls/control-HT9-row1/carrier.png
HI10-prompt1-fixed,HI10-prompt1,d622b754b86f6e6233f3f79892a6001a61b33f056981b35a89ec8362fa740e83,image-to-text,fixed,surprisal_bits_mean,5.48930386737682,0.6925835946068699,True,False,control-HI10-prompt1,2639aeff742111fdde370c397c5e7cdce3b4d4707ad67220a255bf556140ee5d,controls/control-HI10-prompt1/prefix-616.txt
HI10-prompt1-fixed,HI10-prompt1,d622b754b86f6e6233f3f79892a6001a61b33f056981b35a89ec8362fa740e83,image-to-text,fixed,log_rank_mean,2.6327656017487984,0.2668233220896503,True,False,control-HI10-prompt1,2639aeff742111fdde370c397c5e7cdce3b4d4707ad67220a255bf556140ee5d,controls/control-HI10-prompt1/prefix-616.txt
HI10-prompt1-gated,HI10-prompt1,0863f7450797e802e548ef1941cf2550b22cb706860adce3fca3f157276f68e8,image-to-text,gated,surprisal_bits_mean,4.974057770429792,0.6339257640789557,True,False,control-HI10-prompt1,a966e937e2a2bbe52e4eb06ddb41309158f76f7619cae3289d6a005807eb314a,controls/control-HI10-prompt1/prefix-673.txt
HI10-prompt1-gated,HI10-prompt1,0863f7450797e802e548ef1941cf2550b22cb706860adce3fca3f157276f68e8,image-to-text,gated,log_rank_mean,2.3776235594798023,0.24422461576110635,True,False,control-HI10-prompt1,a966e937e2a2bbe52e4eb06ddb41309158f76f7619cae3289d6a005807eb314a,controls/control-HI10-prompt1/prefix-673.txt
HI10-prompt1-arithmetic,HI10-prompt1,d3fe3fe22dec43df96e26b469cd390e4654e989480ce414f68ffb01a72eae3f2,image-to-text,arithmetic,surprisal_bits_mean,0.7376452272994782,0.3590598420046265,False,True,control-HI10-prompt1,7ddd4ae2d5b0fbe7f4f3ed616cbd6ec6e201cbad90e75dcb370c3f03f052e8fc,controls/control-HI10-prompt1/prefix-2048.txt
HI10-prompt1-arithmetic,HI10-prompt1,d3fe3fe22dec43df96e26b469cd390e4654e989480ce414f68ffb01a72eae3f2,image-to-text,arithmetic,log_rank_mean,0.29545023736807285,0.13532285355879412,False,True,control-HI10-prompt1,7ddd4ae2d5b0fbe7f4f3ed616cbd6ec6e201cbad90e75dcb370c3f03f052e8fc,controls/control-HI10-prompt1/prefix-2048.txt
HT10-row1-fixed,HT10-row1,cdc6218f2d4155bd167332ccddae3d80ad557348df71dc1d03abd2d132a3ccb0,text-to-image,fixed,surprisal_bits_mean,3.902649805648045,3.425194798337257,True,False,control-HT10-row1,a764d0e21e254c4dad21851a0c2c9d5503334602d45b705840ac7531b288457d,controls/control-HT10-row1/carrier.png
HT10-row1-fixed,HT10-row1,cdc6218f2d4155bd167332ccddae3d80ad557348df71dc1d03abd2d132a3ccb0,text-to-image,fixed,log_rank_mean,2.225331233397835,1.9746717395390723,True,False,control-HT10-row1,a764d0e21e254c4dad21851a0c2c9d5503334602d45b705840ac7531b288457d,controls/control-HT10-row1/carrier.png
HT10-row1-gated,HT10-row1,756bbd435c6012b2ebff3b65b5718c1795503c2ae96e778e670d99c98b9f270c,text-to-image,gated,surprisal_bits_mean,4.427367342988583,3.425194798337257,True,False,control-HT10-row1,a764d0e21e254c4dad21851a0c2c9d5503334602d45b705840ac7531b288457d,controls/control-HT10-row1/carrier.png
HT10-row1-gated,HT10-row1,756bbd435c6012b2ebff3b65b5718c1795503c2ae96e778e670d99c98b9f270c,text-to-image,gated,log_rank_mean,2.6797234038961566,1.9746717395390723,True,False,control-HT10-row1,a764d0e21e254c4dad21851a0c2c9d5503334602d45b705840ac7531b288457d,controls/control-HT10-row1/carrier.png
HT10-row1-arithmetic,HT10-row1,f1b049e2167c931db74913883c2c2f52e3dc0a8bcc025a79499ae985aa635c87,text-to-image,arithmetic,surprisal_bits_mean,3.282170902471483,3.425194798337257,True,False,control-HT10-row1,a764d0e21e254c4dad21851a0c2c9d5503334602d45b705840ac7531b288457d,controls/control-HT10-row1/carrier.png
HT10-row1-arithmetic,HT10-row1,f1b049e2167c931db74913883c2c2f52e3dc0a8bcc025a79499ae985aa635c87,text-to-image,arithmetic,log_rank_mean,1.8253115494181462,1.9746717395390723,True,False,control-HT10-row1,a764d0e21e254c4dad21851a0c2c9d5503334602d45b705840ac7531b288457d,controls/control-HT10-row1/carrier.png
HI11-prompt1-fixed,HI11-prompt1,83b9f63e3ddaf055d6d2cdeecd5ada174ef31820ec3fcdbd357d970649d4ae93,image-to-text,fixed,surprisal_bits_mean,5.547266789249446,1.2067009057620948,True,False,control-HI11-prompt1,2765830ef16905ca6aea85c33363e81857523c9a393517828225f24f8170df20,controls/control-HI11-prompt1/prefix-616.txt
HI11-prompt1-fixed,HI11-prompt1,83b9f63e3ddaf055d6d2cdeecd5ada174ef31820ec3fcdbd357d970649d4ae93,image-to-text,fixed,log_rank_mean,2.6351024837220103,0.47064358500317993,True,False,control-HI11-prompt1,2765830ef16905ca6aea85c33363e81857523c9a393517828225f24f8170df20,controls/control-HI11-prompt1/prefix-616.txt
HI11-prompt1-gated,HI11-prompt1,2888ce939ad6af2d3b51be306b0180f2e03363150fd2871054378c05296bab55,image-to-text,gated,surprisal_bits_mean,4.958052227086709,1.2046061358789824,True,False,control-HI11-prompt1,bacf60c8c0ed8c86339a45def26404cb1eba8dd048fe266eae5fe96d4f211da8,controls/control-HI11-prompt1/prefix-678.txt
HI11-prompt1-gated,HI11-prompt1,2888ce939ad6af2d3b51be306b0180f2e03363150fd2871054378c05296bab55,image-to-text,gated,log_rank_mean,2.329687600221333,0.47142462494265797,True,False,control-HI11-prompt1,bacf60c8c0ed8c86339a45def26404cb1eba8dd048fe266eae5fe96d4f211da8,controls/control-HI11-prompt1/prefix-678.txt
HI11-prompt1-arithmetic,HI11-prompt1,1b01f20b6785ee35e657185192d9c0b3302a857850a23e4a3a7a734cf54d3c25,image-to-text,arithmetic,surprisal_bits_mean,0.5584833096588142,0.7218436820065902,False,True,control-HI11-prompt1,3ed7513a29bdc80cfbb91f9c245859675b969639dc0c6675f4e4d8751278172c,controls/control-HI11-prompt1/prefix-2048.txt
HI11-prompt1-arithmetic,HI11-prompt1,1b01f20b6785ee35e657185192d9c0b3302a857850a23e4a3a7a734cf54d3c25,image-to-text,arithmetic,log_rank_mean,0.23207451088879,0.26065777781276417,False,True,control-HI11-prompt1,3ed7513a29bdc80cfbb91f9c245859675b969639dc0c6675f4e4d8751278172c,controls/control-HI11-prompt1/prefix-2048.txt
HT11-row1-fixed,HT11-row1,788dbf13087bcbc3ce543c62ba028edfaca9de548de4db15e35e8ed8a2e26eea,text-to-image,fixed,surprisal_bits_mean,4.46102054738551,3.0880675771108472,True,False,control-HT11-row1,95b700ce31c15fd4b5f599fec212d7498398c9fcf7d78bc47ff33a363a769771,controls/control-HT11-row1/carrier.png
HT11-row1-fixed,HT11-row1,788dbf13087bcbc3ce543c62ba028edfaca9de548de4db15e35e8ed8a2e26eea,text-to-image,fixed,log_rank_mean,2.6782987468291894,1.7250757748059806,True,False,control-HT11-row1,95b700ce31c15fd4b5f599fec212d7498398c9fcf7d78bc47ff33a363a769771,controls/control-HT11-row1/carrier.png
HT11-row1-gated,HT11-row1,fcd2e571abac209b8b9e0c99d2d254b33ed42af0f6c268cbc01a5497aacdcdda,text-to-image,gated,surprisal_bits_mean,4.5166887821916335,3.0880675771108472,True,False,control-HT11-row1,95b700ce31c15fd4b5f599fec212d7498398c9fcf7d78bc47ff33a363a769771,controls/control-HT11-row1/carrier.png
HT11-row1-gated,HT11-row1,fcd2e571abac209b8b9e0c99d2d254b33ed42af0f6c268cbc01a5497aacdcdda,text-to-image,gated,log_rank_mean,2.7406418781916635,1.7250757748059806,True,False,control-HT11-row1,95b700ce31c15fd4b5f599fec212d7498398c9fcf7d78bc47ff33a363a769771,controls/control-HT11-row1/carrier.png
HT11-row1-arithmetic,HT11-row1,74d397e949a4390b8ee6f738f1b1a44f68d2d327239cc431d9f6829af238d442,text-to-image,arithmetic,surprisal_bits_mean,3.741520361341614,3.0880675771108472,True,False,control-HT11-row1,95b700ce31c15fd4b5f599fec212d7498398c9fcf7d78bc47ff33a363a769771,controls/control-HT11-row1/carrier.png
HT11-row1-arithmetic,HT11-row1,74d397e949a4390b8ee6f738f1b1a44f68d2d327239cc431d9f6829af238d442,text-to-image,arithmetic,log_rank_mean,2.183938456039108,1.7250757748059806,True,False,control-HT11-row1,95b700ce31c15fd4b5f599fec212d7498398c9fcf7d78bc47ff33a363a769771,controls/control-HT11-row1/carrier.png
HI12-prompt1-fixed,HI12-prompt1,d1b091f8737bb9bbf27684b8c7ac8b52cec4decac845962dc295d04d991f7f16,image-to-text,fixed,surprisal_bits_mean,5.6479981008452596,1.0395932354374333,True,False,control-HI12-prompt1,9b4a46cbc1cea8e52494ace5cfecfe967eeb29d4ce4a3edba5c5e10f6f1cb224,controls/control-HI12-prompt1/prefix-616.txt
HI12-prompt1-fixed,HI12-prompt1,d1b091f8737bb9bbf27684b8c7ac8b52cec4decac845962dc295d04d991f7f16,image-to-text,fixed,log_rank_mean,2.7490935594321577,0.4389552221361717,True,False,control-HI12-prompt1,9b4a46cbc1cea8e52494ace5cfecfe967eeb29d4ce4a3edba5c5e10f6f1cb224,controls/control-HI12-prompt1/prefix-616.txt
HI12-prompt1-gated,HI12-prompt1,bbfd4c765027a611d6f1978b68d855a69f9990e7591a69db3ff2a0021b7e68cd,image-to-text,gated,surprisal_bits_mean,5.138160137801248,1.1211755713038363,True,False,control-HI12-prompt1,f830adf3be8adfcc4ba187f815c1f46c08cdde390f06bc186445ea632f499766,controls/control-HI12-prompt1/prefix-650.txt
HI12-prompt1-gated,HI12-prompt1,bbfd4c765027a611d6f1978b68d855a69f9990e7591a69db3ff2a0021b7e68cd,image-to-text,gated,log_rank_mean,2.5976572655823493,0.4873205161995819,True,False,control-HI12-prompt1,f830adf3be8adfcc4ba187f815c1f46c08cdde390f06bc186445ea632f499766,controls/control-HI12-prompt1/prefix-650.txt
HI12-prompt1-arithmetic,HI12-prompt1,1fded16838f501668bc7db66a0f8e9685b0099bbbd079bb98b4f322d8d37f373,image-to-text,arithmetic,surprisal_bits_mean,0.5805707299245907,0.897284986023232,False,True,control-HI12-prompt1,63035bd5cf2849b0dbc653e7bac4c744fd7d024b3ff69a1f06e3e0f1fd93e9ce,controls/control-HI12-prompt1/prefix-2048.txt
HI12-prompt1-arithmetic,HI12-prompt1,1fded16838f501668bc7db66a0f8e9685b0099bbbd079bb98b4f322d8d37f373,image-to-text,arithmetic,log_rank_mean,0.19175293958457515,0.350379295763518,False,True,control-HI12-prompt1,63035bd5cf2849b0dbc653e7bac4c744fd7d024b3ff69a1f06e3e0f1fd93e9ce,controls/control-HI12-prompt1/prefix-2048.txt
HT12-row1-fixed,HT12-row1,60d13dfedddef6b00eb579ed270449a9db810e228b8e28ab93f0b23f29a5fabc,text-to-image,fixed,surprisal_bits_mean,4.342844944223802,3.305990658394695,True,False,control-HT12-row1,d10b5445ebb06163ef74ae9d8c128390761e3e36e5979937c36f04ee1d5c320f,controls/control-HT12-row1/carrier.png
HT12-row1-fixed,HT12-row1,60d13dfedddef6b00eb579ed270449a9db810e228b8e28ab93f0b23f29a5fabc,text-to-image,fixed,log_rank_mean,2.575177731073825,1.9235679308461655,True,False,control-HT12-row1,d10b5445ebb06163ef74ae9d8c128390761e3e36e5979937c36f04ee1d5c320f,controls/control-HT12-row1/carrier.png
HT12-row1-gated,HT12-row1,d97f4a3e7ae5b275b5be76bb83561aa5e0bcd2941fa9fc62314bb60d108e47e1,text-to-image,gated,surprisal_bits_mean,3.940879112717406,3.305990658394695,True,False,control-HT12-row1,d10b5445ebb06163ef74ae9d8c128390761e3e36e5979937c36f04ee1d5c320f,controls/control-HT12-row1/carrier.png
HT12-row1-gated,HT12-row1,d97f4a3e7ae5b275b5be76bb83561aa5e0bcd2941fa9fc62314bb60d108e47e1,text-to-image,gated,log_rank_mean,2.251826609008811,1.9235679308461655,True,False,control-HT12-row1,d10b5445ebb06163ef74ae9d8c128390761e3e36e5979937c36f04ee1d5c320f,controls/control-HT12-row1/carrier.png
HT12-row1-arithmetic,HT12-row1,e66bf315b13aeeabc5a4cee7a39b313d1f53e91070c71e80d85595b7027e68da,text-to-image,arithmetic,surprisal_bits_mean,3.6073148403669753,3.305990658394695,True,False,control-HT12-row1,d10b5445ebb06163ef74ae9d8c128390761e3e36e5979937c36f04ee1d5c320f,controls/control-HT12-row1/carrier.png
HT12-row1-arithmetic,HT12-row1,e66bf315b13aeeabc5a4cee7a39b313d1f53e91070c71e80d85595b7027e68da,text-to-image,arithmetic,log_rank_mean,2.092497503447596,1.9235679308461655,True,False,control-HT12-row1,d10b5445ebb06163ef74ae9d8c128390761e3e36e5979937c36f04ee1d5c320f,controls/control-HT12-row1/carrier.png
HI13-prompt1-fixed,HI13-prompt1,39280cf2706208334c465a94bc25ae7ee880b6ce2d61773b8398e16bfafd4c64,image-to-text,fixed,surprisal_bits_mean,5.568821301936449,0.8822050537501815,True,False,control-HI13-prompt1,7620c4beaa25157d5b236b508630f4808f17f61c751c17e663d55367e2bac239,controls/control-HI13-prompt1/prefix-616.txt
HI13-prompt1-fixed,HI13-prompt1,39280cf2706208334c465a94bc25ae7ee880b6ce2d61773b8398e16bfafd4c64,image-to-text,fixed,log_rank_mean,2.780376771630458,0.3261956112797967,True,False,control-HI13-prompt1,7620c4beaa25157d5b236b508630f4808f17f61c751c17e663d55367e2bac239,controls/control-HI13-prompt1/prefix-616.txt
HI13-prompt1-gated,HI13-prompt1,a55512f725cedb13fa1da91f04cedcb8717a931b1f4459a7bf43069cf302650b,image-to-text,gated,surprisal_bits_mean,5.290862152038906,0.8593173906487463,True,False,control-HI13-prompt1,8c5c7d67462219de9f7775e308d2e6f432be8d2bc91ae034a2452cddc578e9c4,controls/control-HI13-prompt1/prefix-651.txt
HI13-prompt1-gated,HI13-prompt1,a55512f725cedb13fa1da91f04cedcb8717a931b1f4459a7bf43069cf302650b,image-to-text,gated,log_rank_mean,2.6002635903403797,0.3163387043753529,True,False,control-HI13-prompt1,8c5c7d67462219de9f7775e308d2e6f432be8d2bc91ae034a2452cddc578e9c4,controls/control-HI13-prompt1/prefix-651.txt
HI13-prompt1-arithmetic,HI13-prompt1,23baa2c5b39fd814afa18061c4fcdc9c0fc86bae6c2ddce649cc48fec6b2048e,image-to-text,arithmetic,surprisal_bits_mean,0.6315272970221838,0.7645907081718726,False,True,control-HI13-prompt1,30b7c578447fc62b23e9bdc642bbc06527435b31b45057f2d07176f0780d4ae9,controls/control-HI13-prompt1/prefix-2048.txt
HI13-prompt1-arithmetic,HI13-prompt1,23baa2c5b39fd814afa18061c4fcdc9c0fc86bae6c2ddce649cc48fec6b2048e,image-to-text,arithmetic,log_rank_mean,0.22340020084315804,0.2789989797303226,False,True,control-HI13-prompt1,30b7c578447fc62b23e9bdc642bbc06527435b31b45057f2d07176f0780d4ae9,controls/control-HI13-prompt1/prefix-2048.txt
HT13-row1-fixed,HT13-row1,e1a8fee4b5529a451d88a97c6936104ab8d32c19ab57f100b2291efdad10c4c8,text-to-image,fixed,surprisal_bits_mean,3.8716459769254823,3.6663903585717814,True,False,control-HT13-row1,b8655facc7527f7a40e733ade5d9e2c116b30995d801adb5b41bd5ab71f864c3,controls/control-HT13-row1/carrier.png
HT13-row1-fixed,HT13-row1,e1a8fee4b5529a451d88a97c6936104ab8d32c19ab57f100b2291efdad10c4c8,text-to-image,fixed,log_rank_mean,2.1933707500404203,2.116010720157766,True,False,control-HT13-row1,b8655facc7527f7a40e733ade5d9e2c116b30995d801adb5b41bd5ab71f864c3,controls/control-HT13-row1/carrier.png
HT13-row1-gated,HT13-row1,b1e809cc15283edabe87f3ca3bc04243cdbc0f95ccf53fc132b3fe028314c03b,text-to-image,gated,surprisal_bits_mean,3.6544664224903243,3.6663903585717814,True,False,control-HT13-row1,b8655facc7527f7a40e733ade5d9e2c116b30995d801adb5b41bd5ab71f864c3,controls/control-HT13-row1/carrier.png
HT13-row1-gated,HT13-row1,b1e809cc15283edabe87f3ca3bc04243cdbc0f95ccf53fc132b3fe028314c03b,text-to-image,gated,log_rank_mean,2.058250888465354,2.116010720157766,True,False,control-HT13-row1,b8655facc7527f7a40e733ade5d9e2c116b30995d801adb5b41bd5ab71f864c3,controls/control-HT13-row1/carrier.png
HT13-row1-arithmetic,HT13-row1,0f2c8be08ed2e7d2324125133f9b9dc501f009850934e97db9ecdc432782e9cb,text-to-image,arithmetic,surprisal_bits_mean,3.5421754721347063,3.6663903585717814,True,False,control-HT13-row1,b8655facc7527f7a40e733ade5d9e2c116b30995d801adb5b41bd5ab71f864c3,controls/control-HT13-row1/carrier.png
HT13-row1-arithmetic,HT13-row1,0f2c8be08ed2e7d2324125133f9b9dc501f009850934e97db9ecdc432782e9cb,text-to-image,arithmetic,log_rank_mean,2.043375860459562,2.116010720157766,True,False,control-HT13-row1,b8655facc7527f7a40e733ade5d9e2c116b30995d801adb5b41bd5ab71f864c3,controls/control-HT13-row1/carrier.png
